,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
86,0.5,2.580013,600.0,9,session_0,3,5,004-2014,LE LLE
87,0.5,1.7239482,600.0,9,session_1,3,5,004-2014,LE LLE
88,0.5,2.331043,560.0,9,session_2,3,5,004-2014,LE LLE
89,0.5,3.139182,560.0,9,session_3,3,5,004-2014,LE LLE
90,0.5,1.5041192,560.0,9,session_4,3,5,004-2014,LE LLE
91,0.5,10.221397,100.0,1,session_1,62,2,Lee2019_MI,LE LLE
92,0.5,9.21752,100.0,1,session_2,62,2,Lee2019_MI,LE LLE
93,0.5,9.702788,100.0,2,session_1,62,2,Lee2019_MI,LE LLE
94,0.5,8.364195,100.0,2,session_2,62,2,Lee2019_MI,LE LLE
95,0.5,8.586269,100.0,3,session_1,62,2,Lee2019_MI,LE LLE
96,0.5,8.703595,100.0,3,session_2,62,2,Lee2019_MI,LE LLE
97,0.5,18.27734,100.0,4,session_1,62,2,Lee2019_MI,LE LLE
98,0.5,7.0602093,100.0,4,session_2,62,2,Lee2019_MI,LE LLE
99,0.5,8.196636,100.0,5,session_1,62,2,Lee2019_MI,LE LLE
100,0.5,7.722433,100.0,5,session_2,62,2,Lee2019_MI,LE LLE
101,0.5,13.673065,100.0,6,session_1,62,2,Lee2019_MI,LE LLE
102,0.5,9.004695,100.0,6,session_2,62,2,Lee2019_MI,LE LLE
103,0.5,8.228701,100.0,7,session_1,62,2,Lee2019_MI,LE LLE
104,0.5,6.1826725,100.0,7,session_2,62,2,Lee2019_MI,LE LLE
105,0.5,9.184773,100.0,8,session_1,62,2,Lee2019_MI,LE LLE
106,0.5,8.339509,100.0,8,session_2,62,2,Lee2019_MI,LE LLE
107,0.5,18.590958,100.0,9,session_1,62,2,Lee2019_MI,LE LLE
108,0.5,14.805733,100.0,9,session_2,62,2,Lee2019_MI,LE LLE
109,0.5,8.964937,100.0,10,session_1,62,2,Lee2019_MI,LE LLE
110,0.5,9.803833,100.0,10,session_2,62,2,Lee2019_MI,LE LLE
111,0.5,14.040588,100.0,11,session_1,62,2,Lee2019_MI,LE LLE
112,0.5,14.110842,100.0,11,session_2,62,2,Lee2019_MI,LE LLE
113,0.5,11.663274,100.0,12,session_1,62,2,Lee2019_MI,LE LLE
114,0.5,6.5626373,100.0,12,session_2,62,2,Lee2019_MI,LE LLE
115,0.5,7.965671,100.0,13,session_1,62,2,Lee2019_MI,LE LLE
116,0.5,8.570718,100.0,13,session_2,62,2,Lee2019_MI,LE LLE
117,0.5,8.109669,100.0,14,session_1,62,2,Lee2019_MI,LE LLE
118,0.5,6.313094,100.0,14,session_2,62,2,Lee2019_MI,LE LLE
119,0.5,8.081135,100.0,15,session_1,62,2,Lee2019_MI,LE LLE
120,0.5,6.527355,100.0,15,session_2,62,2,Lee2019_MI,LE LLE
121,0.5,7.9294167,100.0,16,session_1,62,2,Lee2019_MI,LE LLE
122,0.5,6.452629,100.0,16,session_2,62,2,Lee2019_MI,LE LLE
123,0.5,7.302127,100.0,17,session_1,62,2,Lee2019_MI,LE LLE
124,0.5,6.1468053,100.0,17,session_2,62,2,Lee2019_MI,LE LLE
125,0.5,7.832528,100.0,18,session_1,62,2,Lee2019_MI,LE LLE
126,0.5,6.7720194,100.0,18,session_2,62,2,Lee2019_MI,LE LLE
127,0.5,6.9454412,100.0,19,session_1,62,2,Lee2019_MI,LE LLE
128,0.5,6.32308,100.0,19,session_2,62,2,Lee2019_MI,LE LLE
129,0.5,8.728603,100.0,20,session_1,62,2,Lee2019_MI,LE LLE
130,0.5,6.016982,100.0,20,session_2,62,2,Lee2019_MI,LE LLE
131,0.5,6.550473,100.0,21,session_1,62,2,Lee2019_MI,LE LLE
