,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
66,0.5225488,44.33642,288.0,7,0train,22,2,BNCI2014-001,CLE LLE
67,0.535712,43.010456,288.0,7,1test,22,2,BNCI2014-001,CLE LLE
68,0.49605313,40.692265,288.0,8,0train,22,2,BNCI2014-001,CLE LLE
69,0.5052868,43.40765,288.0,8,1test,22,2,BNCI2014-001,CLE LLE
70,0.5090325,3.531312,288.0,9,0train,22,2,BNCI2014-001,CLE LLE
71,0.53225833,3.535055,288.0,9,1test,22,2,BNCI2014-001,CLE LLE
72,0.36647516,6.42807,600.0,1,0train,3,5,BNCI2014-004,LE LLE
73,0.35501873,4.1691427,600.0,1,1train,3,5,BNCI2014-004,LE LLE
74,0.3761501,6.230962,560.0,1,2train,3,5,BNCI2014-004,LE LLE
75,0.36467102,5.9972067,560.0,1,3test,3,5,BNCI2014-004,LE LLE
76,0.3232626,6.0144157,560.0,1,4test,3,5,BNCI2014-004,LE LLE
77,0.38252452,4.912337,560.0,2,0train,3,5,BNCI2014-004,LE LLE
78,0.41368234,4.459757,560.0,2,1train,3,5,BNCI2014-004,LE LLE
79,0.29892504,3.318125,520.0,2,2train,3,5,BNCI2014-004,LE LLE
80,0.3300971,4.320648,560.0,2,3test,3,5,BNCI2014-004,LE LLE
81,0.3237739,3.306908,520.0,2,4test,3,5,BNCI2014-004,LE LLE
82,0.3978024,4.34214,600.0,3,0train,3,5,BNCI2014-004,LE LLE
83,0.4702725,5.0490847,600.0,3,1train,3,5,BNCI2014-004,LE LLE
84,0.3460672,4.188814,560.0,3,2train,3,5,BNCI2014-004,LE LLE
85,0.3096363,4.559959,560.0,3,3test,3,5,BNCI2014-004,LE LLE
86,0.40281636,3.3540561,560.0,3,4test,3,5,BNCI2014-004,LE LLE
87,0.36493182,4.738703,620.0,4,0train,3,5,BNCI2014-004,LE LLE
88,0.3890795,4.793367,600.0,4,1train,3,5,BNCI2014-004,LE LLE
89,0.46249345,4.3816786,580.0,4,2train,3,5,BNCI2014-004,LE LLE
90,0.4614732,4.108161,580.0,4,3test,3,5,BNCI2014-004,LE LLE
91,0.41185004,3.9107862,580.0,4,4test,3,5,BNCI2014-004,LE LLE
92,0.3559796,4.1980143,620.0,5,0train,3,5,BNCI2014-004,LE LLE
93,0.34917438,3.9889202,600.0,5,1train,3,5,BNCI2014-004,LE LLE
94,0.38707638,4.85467,580.0,5,2train,3,5,BNCI2014-004,LE LLE
95,0.40848094,4.8606052,580.0,5,3test,3,5,BNCI2014-004,LE LLE
96,0.34003338,3.688757,580.0,5,4test,3,5,BNCI2014-004,LE LLE
97,0.4247795,4.796711,600.0,6,0train,3,5,BNCI2014-004,LE LLE
98,0.4510774,5.849141,600.0,6,1train,3,5,BNCI2014-004,LE LLE
99,0.38258523,4.8279114,560.0,6,2train,3,5,BNCI2014-004,LE LLE
100,0.38630062,4.292704,560.0,6,3test,3,5,BNCI2014-004,LE LLE
101,0.409314,4.4126787,560.0,6,4test,3,5,BNCI2014-004,LE LLE
102,0.4902849,4.068061,600.0,7,0train,3,5,BNCI2014-004,LE LLE
103,0.5277572,4.6464167,600.0,7,1train,3,5,BNCI2014-004,LE LLE
104,0.49453494,5.867404,560.0,7,2train,3,5,BNCI2014-004,LE LLE
105,0.5011658,3.7364411,560.0,7,3test,3,5,BNCI2014-004,LE LLE
106,0.46103138,3.8981738,560.0,7,4test,3,5,BNCI2014-004,LE LLE
107,0.33649835,4.390465,600.0,8,0train,3,5,BNCI2014-004,LE LLE
108,0.4133261,4.159696,640.0,8,1train,3,5,BNCI2014-004,LE LLE
109,0.47628567,6.421466,600.0,8,2train,3,5,BNCI2014-004,LE LLE
110,0.38235798,5.106822,600.0,8,3test,3,5,BNCI2014-004,LE LLE
111,0.43709198,4.258519,600.0,8,4test,3,5,BNCI2014-004,LE LLE
112,0.44236454,4.092593,600.0,9,0train,3,5,BNCI2014-004,LE LLE
113,0.4426764,4.5372896,600.0,9,1train,3,5,BNCI2014-004,LE LLE
114,0.46461776,5.0330153,560.0,9,2train,3,5,BNCI2014-004,LE LLE
115,0.46696043,4.241106,560.0,9,3test,3,5,BNCI2014-004,LE LLE
116,0.44290626,4.996006,560.0,9,4test,3,5,BNCI2014-004,LE LLE
117,0.65768516,7.156063,600.0,1,0train,3,5,BNCI2014-004,CLE LLE
118,0.62153876,6.886183,600.0,1,1train,3,5,BNCI2014-004,CLE LLE
119,0.6650009,5.407865,560.0,1,2train,3,5,BNCI2014-004,CLE LLE
120,0.65323925,4.2697783,560.0,1,3test,3,5,BNCI2014-004,CLE LLE
121,0.6324894,5.431482,560.0,1,4test,3,5,BNCI2014-004,CLE LLE
122,0.6142481,5.0533133,560.0,2,0train,3,5,BNCI2014-004,CLE LLE
123,0.5685327,3.424259,560.0,2,1train,3,5,BNCI2014-004,CLE LLE
124,0.5817309,4.2482405,520.0,2,2train,3,5,BNCI2014-004,CLE LLE
125,0.6058463,3.686634,560.0,2,3test,3,5,BNCI2014-004,CLE LLE
126,0.5494737,4.514619,520.0,2,4test,3,5,BNCI2014-004,CLE LLE
127,0.645894,5.280385,600.0,3,0train,3,5,BNCI2014-004,CLE LLE
128,0.6143465,5.9225826,600.0,3,1train,3,5,BNCI2014-004,CLE LLE
129,0.6544947,4.3540287,560.0,3,2train,3,5,BNCI2014-004,CLE LLE
