,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
83,0.5,0.083719015,600.0,8,session_2,3,5,004-2014,AIR Gram
84,0.5,0.11229062,600.0,8,session_3,3,5,004-2014,AIR Gram
85,0.5,0.08388305,600.0,8,session_4,3,5,004-2014,AIR Gram
86,0.5,0.106897116,600.0,9,session_0,3,5,004-2014,AIR Gram
87,0.5,0.113334894,600.0,9,session_1,3,5,004-2014,AIR Gram
88,0.5,0.09209108,560.0,9,session_2,3,5,004-2014,AIR Gram
89,0.5,0.11054325,560.0,9,session_3,3,5,004-2014,AIR Gram
90,0.5,0.10390496,560.0,9,session_4,3,5,004-2014,AIR Gram
91,0.5,1.6390882,100.0,1,session_1,62,2,Lee2019_MI,AIR Gram
92,0.5,1.8279209,100.0,1,session_2,62,2,Lee2019_MI,AIR Gram
93,0.5,1.3935909,100.0,2,session_1,62,2,Lee2019_MI,AIR Gram
94,0.5,1.3929801,100.0,2,session_2,62,2,Lee2019_MI,AIR Gram
95,0.5,1.3377421,100.0,3,session_1,62,2,Lee2019_MI,AIR Gram
96,0.5,1.604655,100.0,3,session_2,62,2,Lee2019_MI,AIR Gram
97,0.5,1.3152311,100.0,4,session_1,62,2,Lee2019_MI,AIR Gram
98,0.5,1.2016239,100.0,4,session_2,62,2,Lee2019_MI,AIR Gram
99,0.5,1.4723713,100.0,5,session_1,62,2,Lee2019_MI,AIR Gram
100,0.5,1.3785758,100.0,5,session_2,62,2,Lee2019_MI,AIR Gram
101,0.5,1.3046422,100.0,6,session_1,62,2,Lee2019_MI,AIR Gram
102,0.5,1.3847749,100.0,6,session_2,62,2,Lee2019_MI,AIR Gram
103,0.5,1.4966519,100.0,7,session_1,62,2,Lee2019_MI,AIR Gram
104,0.5,1.338273,100.0,7,session_2,62,2,Lee2019_MI,AIR Gram
105,0.5,1.5710521,100.0,8,session_1,62,2,Lee2019_MI,AIR Gram
106,0.5,1.4570591,100.0,8,session_2,62,2,Lee2019_MI,AIR Gram
107,0.5,1.2174966,100.0,9,session_1,62,2,Lee2019_MI,AIR Gram
108,0.5,1.184479,100.0,9,session_2,62,2,Lee2019_MI,AIR Gram
109,0.5,1.1472199,100.0,10,session_1,62,2,Lee2019_MI,AIR Gram
110,0.5,1.4894998,100.0,10,session_2,62,2,Lee2019_MI,AIR Gram
111,0.5,1.4062989,100.0,11,session_1,62,2,Lee2019_MI,AIR Gram
112,0.5,1.2610669,100.0,11,session_2,62,2,Lee2019_MI,AIR Gram
113,0.5,1.1434639,100.0,12,session_1,62,2,Lee2019_MI,AIR Gram
114,0.5,1.5349712,100.0,12,session_2,62,2,Lee2019_MI,AIR Gram
115,0.5,1.2222412,100.0,13,session_1,62,2,Lee2019_MI,AIR Gram
116,0.5,1.240027,100.0,13,session_2,62,2,Lee2019_MI,AIR Gram
117,0.5,1.5490859,100.0,14,session_1,62,2,Lee2019_MI,AIR Gram
118,0.5,1.411828,100.0,14,session_2,62,2,Lee2019_MI,AIR Gram
119,0.5,1.1998663,100.0,15,session_1,62,2,Lee2019_MI,AIR Gram
120,0.5,1.4563262,100.0,15,session_2,62,2,Lee2019_MI,AIR Gram
121,0.5,1.7356989,100.0,16,session_1,62,2,Lee2019_MI,AIR Gram
122,0.5,1.2543178,100.0,16,session_2,62,2,Lee2019_MI,AIR Gram
123,0.5,1.4304891,100.0,17,session_1,62,2,Lee2019_MI,AIR Gram
124,0.5,1.2574837,100.0,17,session_2,62,2,Lee2019_MI,AIR Gram
125,0.5,1.438848,100.0,18,session_1,62,2,Lee2019_MI,AIR Gram
126,0.5,1.1571531,100.0,18,session_2,62,2,Lee2019_MI,AIR Gram
127,0.5,1.4407611,100.0,19,session_1,62,2,Lee2019_MI,AIR Gram
128,0.5,1.3237691,100.0,19,session_2,62,2,Lee2019_MI,AIR Gram
129,0.5,1.845541,100.0,20,session_1,62,2,Lee2019_MI,AIR Gram
130,0.5,1.311666,100.0,20,session_2,62,2,Lee2019_MI,AIR Gram
131,0.5,1.3608887,100.0,21,session_1,62,2,Lee2019_MI,AIR Gram
132,0.5,1.5666971,100.0,21,session_2,62,2,Lee2019_MI,AIR Gram
133,0.5,1.4046872,100.0,22,session_1,62,2,Lee2019_MI,AIR Gram
134,0.5,1.6704168,100.0,22,session_2,62,2,Lee2019_MI,AIR Gram
135,0.5,1.4033358,100.0,23,session_1,62,2,Lee2019_MI,AIR Gram
136,0.5,1.483573,100.0,23,session_2,62,2,Lee2019_MI,AIR Gram
137,0.5,1.5259972,100.0,24,session_1,62,2,Lee2019_MI,AIR Gram
138,0.5,1.721312,100.0,24,session_2,62,2,Lee2019_MI,AIR Gram
139,0.5,1.391218,100.0,25,session_1,62,2,Lee2019_MI,AIR Gram
140,0.5,1.78212,100.0,25,session_2,62,2,Lee2019_MI,AIR Gram
141,0.5,1.5984719,100.0,26,session_1,62,2,Lee2019_MI,AIR Gram
142,0.5,1.494025,100.0,26,session_2,62,2,Lee2019_MI,AIR Gram
143,0.5,1.565247,100.0,27,session_1,62,2,Lee2019_MI,AIR Gram
144,0.5,1.7605791,100.0,27,session_2,62,2,Lee2019_MI,AIR Gram
145,0.5,1.3501997,100.0,28,session_1,62,2,Lee2019_MI,AIR Gram
146,0.5,1.7472341,100.0,28,session_2,62,2,Lee2019_MI,AIR Gram
147,0.5,1.3136711,100.0,29,session_1,62,2,Lee2019_MI,AIR Gram
148,0.5,1.9529662,100.0,29,session_2,62,2,Lee2019_MI,AIR Gram
149,0.5,1.2767539,100.0,30,session_1,62,2,Lee2019_MI,AIR Gram
150,0.5,1.5935512,100.0,30,session_2,62,2,Lee2019_MI,AIR Gram
151,0.5,1.473975,100.0,31,session_1,62,2,Lee2019_MI,AIR Gram
152,0.5,1.9043913,100.0,31,session_2,62,2,Lee2019_MI,AIR Gram
153,0.5,1.3934059,100.0,32,session_1,62,2,Lee2019_MI,AIR Gram
154,0.5,1.4309969,100.0,32,session_2,62,2,Lee2019_MI,AIR Gram
155,0.5,1.3539591,100.0,33,session_1,62,2,Lee2019_MI,AIR Gram
156,0.5,1.6855311,100.0,33,session_2,62,2,Lee2019_MI,AIR Gram
157,0.5,1.6961961,100.0,34,session_1,62,2,Lee2019_MI,AIR Gram
158,0.5,1.9509192,100.0,34,session_2,62,2,Lee2019_MI,AIR Gram
159,0.5,1.484767,100.0,35,session_1,62,2,Lee2019_MI,AIR Gram
160,0.5,1.5300119,100.0,35,session_2,62,2,Lee2019_MI,AIR Gram
161,0.5,1.396419,100.0,36,session_1,62,2,Lee2019_MI,AIR Gram
162,0.5,1.630528,100.0,36,session_2,62,2,Lee2019_MI,AIR Gram
163,0.5,1.2396059,100.0,37,session_1,62,2,Lee2019_MI,AIR Gram
164,0.5,1.4927671,100.0,37,session_2,62,2,Lee2019_MI,AIR Gram
165,0.5,1.444896,100.0,38,session_1,62,2,Lee2019_MI,AIR Gram
166,0.5,1.6338172,100.0,38,session_2,62,2,Lee2019_MI,AIR Gram
167,0.5,1.5770559,100.0,39,session_1,62,2,Lee2019_MI,AIR Gram
168,0.5,1.6825848,100.0,39,session_2,62,2,Lee2019_MI,AIR Gram
169,0.5,1.4111822,100.0,40,session_1,62,2,Lee2019_MI,AIR Gram
170,0.5,1.540045,100.0,40,session_2,62,2,Lee2019_MI,AIR Gram
171,0.5,1.343277,100.0,41,session_1,62,2,Lee2019_MI,AIR Gram
172,0.5,1.3690932,100.0,41,session_2,62,2,Lee2019_MI,AIR Gram
173,0.5,1.4960268,100.0,42,session_1,62,2,Lee2019_MI,AIR Gram
174,0.5,1.6995459,100.0,42,session_2,62,2,Lee2019_MI,AIR Gram
175,0.5,1.4538269,100.0,43,session_1,62,2,Lee2019_MI,AIR Gram
176,0.5,1.4971006,100.0,43,session_2,62,2,Lee2019_MI,AIR Gram
177,0.5,1.4369829,100.0,44,session_1,62,2,Lee2019_MI,AIR Gram
178,0.5,1.389215,100.0,44,session_2,62,2,Lee2019_MI,AIR Gram
179,0.5,1.4115262,100.0,45,session_1,62,2,Lee2019_MI,AIR Gram
180,0.5,1.484544,100.0,45,session_2,62,2,Lee2019_MI,AIR Gram
181,0.5,1.324213,100.0,46,session_1,62,2,Lee2019_MI,AIR Gram
182,0.5,1.3714211,100.0,46,session_2,62,2,Lee2019_MI,AIR Gram
183,0.5,1.314661,100.0,47,session_1,62,2,Lee2019_MI,AIR Gram
184,0.5,1.4158919,100.0,47,session_2,62,2,Lee2019_MI,AIR Gram
185,0.5,1.1829021,100.0,48,session_1,62,2,Lee2019_MI,AIR Gram
186,0.5,1.397856,100.0,48,session_2,62,2,Lee2019_MI,AIR Gram
187,0.5,1.45983,100.0,49,session_1,62,2,Lee2019_MI,AIR Gram
188,0.5,1.1807139,100.0,49,session_2,62,2,Lee2019_MI,AIR Gram
189,0.5,1.6902399,100.0,50,session_1,62,2,Lee2019_MI,AIR Gram
190,0.5,1.708611,100.0,50,session_2,62,2,Lee2019_MI,AIR Gram
191,0.5,1.6658401,100.0,51,session_1,62,2,Lee2019_MI,AIR Gram
192,0.5,1.3685052,100.0,51,session_2,62,2,Lee2019_MI,AIR Gram
193,0.5,1.134826,100.0,52,session_1,62,2,Lee2019_MI,AIR Gram
194,0.5,1.4907362,100.0,52,session_2,62,2,Lee2019_MI,AIR Gram
195,0.5,1.4265671,100.0,53,session_1,62,2,Lee2019_MI,AIR Gram
196,0.5,1.2273319,100.0,53,session_2,62,2,Lee2019_MI,AIR Gram
197,0.5,1.5681429,100.0,54,session_1,62,2,Lee2019_MI,AIR Gram
198,0.5,1.2959929,100.0,54,session_2,62,2,Lee2019_MI,AIR Gram
199,0.33519554,0.441226,300.0,1,session_0,14,3,Zhou 2016,AIR Gram
200,0.33333334,0.43451905,329.0,1,session_1,14,3,Zhou 2016,AIR Gram
201,0.33333334,0.40561795,329.0,1,session_2,14,3,Zhou 2016,AIR Gram
202,0.33333334,0.39769602,285.0,2,session_0,14,3,Zhou 2016,AIR Gram
203,0.33333334,0.5518522,300.0,2,session_1,14,3,Zhou 2016,AIR Gram
204,0.33333334,0.49619603,285.0,2,session_2,14,3,Zhou 2016,AIR Gram
205,0.33333334,0.2659769,301.0,3,session_0,14,3,Zhou 2016,AIR Gram
206,0.33774835,0.33086014,300.0,3,session_1,14,3,Zhou 2016,AIR Gram
207,0.33333334,0.25938392,301.0,3,session_2,14,3,Zhou 2016,AIR Gram
208,0.33333334,0.2959051,300.0,4,session_0,14,3,Zhou 2016,AIR Gram
209,0.33333334,0.31843472,285.0,4,session_1,14,3,Zhou 2016,AIR Gram
210,0.33333334,0.3537531,285.0,4,session_2,14,3,Zhou 2016,AIR Gram
211,0.25,0.24566507,288.0,1,session_E,22,2,001-2014,CLE Gram
212,0.25,0.26147485,288.0,1,session_T,22,2,001-2014,CLE Gram
213,0.25,0.27544188,288.0,2,session_E,22,2,001-2014,CLE Gram
214,0.25,0.2502501,288.0,2,session_T,22,2,001-2014,CLE Gram
215,0.25,0.26350307,288.0,3,session_E,22,2,001-2014,CLE Gram
216,0.25,0.23994303,288.0,3,session_T,22,2,001-2014,CLE Gram
217,0.25,0.29555893,288.0,4,session_E,22,2,001-2014,CLE Gram
218,0.25,0.3285489,288.0,4,session_T,22,2,001-2014,CLE Gram
219,0.25,0.31261587,288.0,5,session_E,22,2,001-2014,CLE Gram
220,0.25,0.2290628,288.0,5,session_T,22,2,001-2014,CLE Gram
221,0.25,0.3546543,288.0,6,session_E,22,2,001-2014,CLE Gram
222,0.25,0.2424388,288.0,6,session_T,22,2,001-2014,CLE Gram
223,0.25,0.16912293,288.0,7,session_E,22,2,001-2014,CLE Gram
224,0.25,0.16013384,288.0,7,session_T,22,2,001-2014,CLE Gram
225,0.25,0.27276087,288.0,8,session_E,22,2,001-2014,CLE Gram
226,0.25,0.21403813,288.0,8,session_T,22,2,001-2014,CLE Gram
227,0.25,0.12209892,288.0,9,session_E,22,2,001-2014,CLE Gram
228,0.25,0.15078878,288.0,9,session_T,22,2,001-2014,CLE Gram
229,0.5,0.16161609,200.0,1,session_A,13,2,001-2015,CLE Gram
230,0.5,0.13875699,200.0,1,session_B,13,2,001-2015,CLE Gram
231,0.5,0.15942311,200.0,2,session_A,13,2,001-2015,CLE Gram
232,0.5,0.13562012,200.0,2,session_B,13,2,001-2015,CLE Gram
233,0.5,0.11619568,200.0,3,session_A,13,2,001-2015,CLE Gram
