,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
119,0.5,9.252148,100.0,15,session_1,62,2,Lee2019_MI,AIR LLE
120,0.5,11.1436405,100.0,15,session_2,62,2,Lee2019_MI,AIR LLE
121,0.5,9.623816,100.0,16,session_1,62,2,Lee2019_MI,AIR LLE
122,0.5,10.915857,100.0,16,session_2,62,2,Lee2019_MI,AIR LLE
123,0.5,8.985723,100.0,17,session_1,62,2,Lee2019_MI,AIR LLE
124,0.5,10.602012,100.0,17,session_2,62,2,Lee2019_MI,AIR LLE
125,0.5,8.878987,100.0,18,session_1,62,2,Lee2019_MI,AIR LLE
126,0.5,10.921763,100.0,18,session_2,62,2,Lee2019_MI,AIR LLE
127,0.5,9.869707,100.0,19,session_1,62,2,Lee2019_MI,AIR LLE
128,0.5,8.853626,100.0,19,session_2,62,2,Lee2019_MI,AIR LLE
129,0.5,9.574059,100.0,20,session_1,62,2,Lee2019_MI,AIR LLE
130,0.5,11.039674,100.0,20,session_2,62,2,Lee2019_MI,AIR LLE
131,0.5,9.014079,100.0,21,session_1,62,2,Lee2019_MI,AIR LLE
132,0.5,10.677618,100.0,21,session_2,62,2,Lee2019_MI,AIR LLE
133,0.5,8.898642,100.0,22,session_1,62,2,Lee2019_MI,AIR LLE
134,0.5,11.100822,100.0,22,session_2,62,2,Lee2019_MI,AIR LLE
135,0.5,8.942993,100.0,23,session_1,62,2,Lee2019_MI,AIR LLE
136,0.5,10.785038,100.0,23,session_2,62,2,Lee2019_MI,AIR LLE
137,0.5,8.905911,100.0,24,session_1,62,2,Lee2019_MI,AIR LLE
138,0.5,10.844754,100.0,24,session_2,62,2,Lee2019_MI,AIR LLE
139,0.5,9.3204365,100.0,25,session_1,62,2,Lee2019_MI,AIR LLE
140,0.5,10.20282,100.0,25,session_2,62,2,Lee2019_MI,AIR LLE
141,0.5,9.3012905,100.0,26,session_1,62,2,Lee2019_MI,AIR LLE
142,0.5,10.489978,100.0,26,session_2,62,2,Lee2019_MI,AIR LLE
143,0.5,10.158228,100.0,27,session_1,62,2,Lee2019_MI,AIR LLE
144,0.5,9.138053,100.0,27,session_2,62,2,Lee2019_MI,AIR LLE
145,0.5,9.933871,100.0,28,session_1,62,2,Lee2019_MI,AIR LLE
146,0.5,10.504367,100.0,28,session_2,62,2,Lee2019_MI,AIR LLE
147,0.5,8.981293,100.0,29,session_1,62,2,Lee2019_MI,AIR LLE
148,0.5,10.694863,100.0,29,session_2,62,2,Lee2019_MI,AIR LLE
149,0.5,9.455872,100.0,30,session_1,62,2,Lee2019_MI,AIR LLE
150,0.5,9.808599,100.0,30,session_2,62,2,Lee2019_MI,AIR LLE
151,0.5,9.0203285,100.0,31,session_1,62,2,Lee2019_MI,AIR LLE
152,0.5,10.736046,100.0,31,session_2,62,2,Lee2019_MI,AIR LLE
153,0.5,9.395221,100.0,32,session_1,62,2,Lee2019_MI,AIR LLE
154,0.5,10.997442,100.0,32,session_2,62,2,Lee2019_MI,AIR LLE
155,0.5,9.438774,100.0,33,session_1,62,2,Lee2019_MI,AIR LLE
156,0.5,11.071826,100.0,33,session_2,62,2,Lee2019_MI,AIR LLE
157,0.5,9.144314,100.0,34,session_1,62,2,Lee2019_MI,AIR LLE
158,0.5,10.343182,100.0,34,session_2,62,2,Lee2019_MI,AIR LLE
159,0.5,12.338464,100.0,35,session_1,62,2,Lee2019_MI,AIR LLE
160,0.5,9.37229,100.0,35,session_2,62,2,Lee2019_MI,AIR LLE
161,0.5,9.343777,100.0,36,session_1,62,2,Lee2019_MI,AIR LLE
162,0.5,11.24758,100.0,36,session_2,62,2,Lee2019_MI,AIR LLE
163,0.5,8.743926,100.0,37,session_1,62,2,Lee2019_MI,AIR LLE
164,0.5,10.852131,100.0,37,session_2,62,2,Lee2019_MI,AIR LLE
165,0.5,9.923948,100.0,38,session_1,62,2,Lee2019_MI,AIR LLE
166,0.5,10.737125,100.0,38,session_2,62,2,Lee2019_MI,AIR LLE
167,0.5,8.821832,100.0,39,session_1,62,2,Lee2019_MI,AIR LLE
168,0.5,10.493351,100.0,39,session_2,62,2,Lee2019_MI,AIR LLE
169,0.5,9.994986,100.0,40,session_1,62,2,Lee2019_MI,AIR LLE
170,0.5,11.146125,100.0,40,session_2,62,2,Lee2019_MI,AIR LLE
171,0.5,9.078011,100.0,41,session_1,62,2,Lee2019_MI,AIR LLE
172,0.5,11.082572,100.0,41,session_2,62,2,Lee2019_MI,AIR LLE
173,0.5,10.002261,100.0,42,session_1,62,2,Lee2019_MI,AIR LLE
174,0.5,10.696243,100.0,42,session_2,62,2,Lee2019_MI,AIR LLE
175,0.5,10.118883,100.0,43,session_1,62,2,Lee2019_MI,AIR LLE
176,0.5,9.949345,100.0,43,session_2,62,2,Lee2019_MI,AIR LLE
177,0.5,9.14939,100.0,44,session_1,62,2,Lee2019_MI,AIR LLE
178,0.5,10.737618,100.0,44,session_2,62,2,Lee2019_MI,AIR LLE
179,0.5,9.134041,100.0,45,session_1,62,2,Lee2019_MI,AIR LLE
180,0.5,10.889891,100.0,45,session_2,62,2,Lee2019_MI,AIR LLE
181,0.5,9.636011,100.0,46,session_1,62,2,Lee2019_MI,AIR LLE
182,0.5,10.991674,100.0,46,session_2,62,2,Lee2019_MI,AIR LLE
183,0.5,9.454702,100.0,47,session_1,62,2,Lee2019_MI,AIR LLE
184,0.5,11.236224,100.0,47,session_2,62,2,Lee2019_MI,AIR LLE
185,0.5,9.100826,100.0,48,session_1,62,2,Lee2019_MI,AIR LLE
186,0.5,10.915037,100.0,48,session_2,62,2,Lee2019_MI,AIR LLE
187,0.5,9.67734,100.0,49,session_1,62,2,Lee2019_MI,AIR LLE
