,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
703,0.6731808,66.34032,100.0,8,1,62,2,Lee2019-MI,CLE PCA
704,0.6425359,65.97197,100.0,9,0,62,2,Lee2019-MI,CLE PCA
705,0.57083017,65.80946,100.0,9,1,62,2,Lee2019-MI,CLE PCA
706,0.6860235,59.905567,100.0,10,0,62,2,Lee2019-MI,CLE PCA
707,0.6475437,58.664165,100.0,10,1,62,2,Lee2019-MI,CLE PCA
708,0.714887,62.870148,100.0,11,0,62,2,Lee2019-MI,CLE PCA
709,0.7407821,62.209328,100.0,11,1,62,2,Lee2019-MI,CLE PCA
710,0.74111265,58.48274,100.0,12,0,62,2,Lee2019-MI,CLE PCA
711,0.6730788,62.28907,100.0,12,1,62,2,Lee2019-MI,CLE PCA
712,0.68091804,59.145046,100.0,13,0,62,2,Lee2019-MI,CLE PCA
713,0.7255236,61.6894,100.0,13,1,62,2,Lee2019-MI,CLE PCA
714,0.7202662,60.107086,100.0,14,0,62,2,Lee2019-MI,CLE PCA
715,0.6762783,61.62395,100.0,14,1,62,2,Lee2019-MI,CLE PCA
716,0.791368,55.09773,100.0,15,0,62,2,Lee2019-MI,CLE PCA
717,0.733437,55.879627,100.0,15,1,62,2,Lee2019-MI,CLE PCA
718,0.71180457,55.64911,100.0,16,0,62,2,Lee2019-MI,CLE PCA
719,0.63961834,56.551735,100.0,16,1,62,2,Lee2019-MI,CLE PCA
720,0.763764,56.269844,100.0,17,0,62,2,Lee2019-MI,CLE PCA
721,0.7134506,55.044735,100.0,17,1,62,2,Lee2019-MI,CLE PCA
722,0.6032109,53.377403,100.0,18,0,62,2,Lee2019-MI,CLE PCA
723,0.5688302,57.228687,100.0,18,1,62,2,Lee2019-MI,CLE PCA
724,0.7488168,55.79109,100.0,19,0,62,2,Lee2019-MI,CLE PCA
725,0.7280268,57.56506,100.0,19,1,62,2,Lee2019-MI,CLE PCA
726,0.73906684,56.582214,100.0,20,0,62,2,Lee2019-MI,CLE PCA
727,0.7479504,56.739628,100.0,20,1,62,2,Lee2019-MI,CLE PCA
728,0.6783647,56.849117,100.0,21,0,62,2,Lee2019-MI,CLE PCA
729,0.5758554,55.957516,100.0,21,1,62,2,Lee2019-MI,CLE PCA
730,0.7306288,54.891953,100.0,22,0,62,2,Lee2019-MI,CLE PCA
731,0.72713816,57.6059,100.0,22,1,62,2,Lee2019-MI,CLE PCA
732,0.65749735,56.85415,100.0,23,0,62,2,Lee2019-MI,CLE PCA
733,0.72995704,56.92161,100.0,23,1,62,2,Lee2019-MI,CLE PCA
734,0.5947073,54.219536,100.0,24,0,62,2,Lee2019-MI,CLE PCA
735,0.63340086,55.66562,100.0,24,1,62,2,Lee2019-MI,CLE PCA
736,0.6664388,54.260593,100.0,25,0,62,2,Lee2019-MI,CLE PCA
737,0.64306915,57.10019,100.0,25,1,62,2,Lee2019-MI,CLE PCA
738,0.65668696,55.44896,100.0,26,0,62,2,Lee2019-MI,CLE PCA
739,0.6276775,54.4857,100.0,26,1,62,2,Lee2019-MI,CLE PCA
740,0.63475394,55.941006,100.0,27,0,62,2,Lee2019-MI,CLE PCA
741,0.647864,56.942207,100.0,27,1,62,2,Lee2019-MI,CLE PCA
742,0.70285076,56.068245,100.0,28,0,62,2,Lee2019-MI,CLE PCA
743,0.6039843,56.050117,100.0,28,1,62,2,Lee2019-MI,CLE PCA
744,0.7015854,57.60946,100.0,29,0,62,2,Lee2019-MI,CLE PCA
745,0.73939973,56.401524,100.0,29,1,62,2,Lee2019-MI,CLE PCA
746,0.75665504,55.835655,100.0,30,0,62,2,Lee2019-MI,CLE PCA
747,0.69131464,58.466263,100.0,30,1,62,2,Lee2019-MI,CLE PCA
748,0.7548575,54.035915,100.0,31,0,62,2,Lee2019-MI,CLE PCA
749,0.6949379,55.65907,100.0,31,1,62,2,Lee2019-MI,CLE PCA
750,0.6640653,56.128757,100.0,32,0,62,2,Lee2019-MI,CLE PCA
751,0.6526438,55.112583,100.0,32,1,62,2,Lee2019-MI,CLE PCA
752,0.6800347,56.805103,100.0,33,0,62,2,Lee2019-MI,CLE PCA
753,0.58496356,57.22825,100.0,33,1,62,2,Lee2019-MI,CLE PCA
754,0.84172785,55.468124,100.0,34,0,62,2,Lee2019-MI,CLE PCA
755,0.73376024,54.007877,100.0,34,1,62,2,Lee2019-MI,CLE PCA
756,0.6676166,54.098923,100.0,35,0,62,2,Lee2019-MI,CLE PCA
757,0.60351753,57.130173,100.0,35,1,62,2,Lee2019-MI,CLE PCA
758,0.68628734,55.98943,100.0,36,0,62,2,Lee2019-MI,CLE PCA
759,0.6721156,55.605278,100.0,36,1,62,2,Lee2019-MI,CLE PCA
760,0.60761636,54.28155,100.0,37,0,62,2,Lee2019-MI,CLE PCA
761,0.67544776,57.12462,100.0,37,1,62,2,Lee2019-MI,CLE PCA
762,0.7123448,56.651207,100.0,38,0,62,2,Lee2019-MI,CLE PCA
763,0.6758255,56.172062,100.0,38,1,62,2,Lee2019-MI,CLE PCA
764,0.67196476,56.678196,100.0,39,0,62,2,Lee2019-MI,CLE PCA
765,0.67074513,57.66619,100.0,39,1,62,2,Lee2019-MI,CLE PCA
766,0.6861679,54.846294,100.0,40,0,62,2,Lee2019-MI,CLE PCA
767,0.71032083,56.49015,100.0,40,1,62,2,Lee2019-MI,CLE PCA
768,0.70840037,55.64422,100.0,41,0,62,2,Lee2019-MI,CLE PCA
769,0.7148317,58.01241,100.0,41,1,62,2,Lee2019-MI,CLE PCA
770,0.7176714,57.3214,100.0,42,0,62,2,Lee2019-MI,CLE PCA
771,0.6831289,57.74894,100.0,42,1,62,2,Lee2019-MI,CLE PCA
772,0.6687551,55.796635,100.0,43,0,62,2,Lee2019-MI,CLE PCA
773,0.6538571,55.6636,100.0,43,1,62,2,Lee2019-MI,CLE PCA
774,0.73792607,54.23377,100.0,44,0,62,2,Lee2019-MI,CLE PCA
775,0.7133647,54.473076,100.0,44,1,62,2,Lee2019-MI,CLE PCA
776,0.76387185,55.701775,100.0,45,0,62,2,Lee2019-MI,CLE PCA
777,0.69823074,54.442184,100.0,45,1,62,2,Lee2019-MI,CLE PCA
778,0.53484523,54.494263,100.0,46,0,62,2,Lee2019-MI,CLE PCA
779,0.67843646,55.145813,100.0,46,1,62,2,Lee2019-MI,CLE PCA
780,0.69909555,56.88034,100.0,47,0,62,2,Lee2019-MI,CLE PCA
781,0.63418734,56.923782,100.0,47,1,62,2,Lee2019-MI,CLE PCA
782,0.69932276,56.61486,100.0,48,0,62,2,Lee2019-MI,CLE PCA
783,0.62514776,55.752728,100.0,48,1,62,2,Lee2019-MI,CLE PCA
784,0.5555773,56.3545,100.0,49,0,62,2,Lee2019-MI,CLE PCA
785,0.52490133,54.47749,100.0,49,1,62,2,Lee2019-MI,CLE PCA
786,0.70881575,55.94998,100.0,50,0,62,2,Lee2019-MI,CLE PCA
787,0.64200056,57.196434,100.0,50,1,62,2,Lee2019-MI,CLE PCA
788,0.6770762,57.140438,100.0,51,0,62,2,Lee2019-MI,CLE PCA
789,0.64360625,57.094242,100.0,51,1,62,2,Lee2019-MI,CLE PCA
790,0.6723733,55.20893,100.0,52,0,62,2,Lee2019-MI,CLE PCA
791,0.6559694,54.010513,100.0,52,1,62,2,Lee2019-MI,CLE PCA
792,0.7340389,57.71694,100.0,53,0,62,2,Lee2019-MI,CLE PCA
793,0.66610855,56.28794,100.0,53,1,62,2,Lee2019-MI,CLE PCA
794,0.5944012,56.047215,100.0,54,0,62,2,Lee2019-MI,CLE PCA
795,0.6553699,56.84878,100.0,54,1,62,2,Lee2019-MI,CLE PCA
796,0.5445222,0.7751479,300.0,1,0,14,3,Zhou2016,AIR PCA
797,0.58792084,0.68149614,329.0,1,1,14,3,Zhou2016,AIR PCA
798,0.54800326,0.6728561,329.0,1,2,14,3,Zhou2016,AIR PCA
799,0.57332873,0.73015285,285.0,2,0,14,3,Zhou2016,AIR PCA
800,0.59068865,0.6578119,300.0,2,1,14,3,Zhou2016,AIR PCA
801,0.629972,0.69076896,285.0,2,2,14,3,Zhou2016,AIR PCA
802,0.56851053,0.689785,301.0,3,0,14,3,Zhou2016,AIR PCA
803,0.6656513,0.69505596,300.0,3,1,14,3,Zhou2016,AIR PCA
804,0.6173601,0.69037795,301.0,3,2,14,3,Zhou2016,AIR PCA
805,0.5696268,0.58752275,300.0,4,0,14,3,Zhou2016,AIR PCA
806,0.5497573,0.7271671,285.0,4,1,14,3,Zhou2016,AIR PCA
807,0.59697497,0.73705316,285.0,4,2,14,3,Zhou2016,AIR PCA
808,0.5560527,0.73166203,300.0,1,0,14,3,Zhou2016,LE PCA
809,0.60437185,0.6800678,329.0,1,1,14,3,Zhou2016,LE PCA
810,0.557912,0.70500684,329.0,1,2,14,3,Zhou2016,LE PCA
811,0.5806816,0.702461,285.0,2,0,14,3,Zhou2016,LE PCA
812,0.60036725,0.570035,300.0,2,1,14,3,Zhou2016,LE PCA
813,0.63626534,0.7155392,285.0,2,2,14,3,Zhou2016,LE PCA
814,0.5966111,0.7188082,301.0,3,0,14,3,Zhou2016,LE PCA
815,0.67597014,0.7080257,300.0,3,1,14,3,Zhou2016,LE PCA
816,0.6300598,0.64515185,301.0,3,2,14,3,Zhou2016,LE PCA
817,0.57433313,0.66277504,300.0,4,0,14,3,Zhou2016,LE PCA
818,0.5775723,0.66546726,285.0,4,1,14,3,Zhou2016,LE PCA
819,0.59933734,0.7163811,285.0,4,2,14,3,Zhou2016,LE PCA
820,0.5560527,0.69329524,300.0,1,0,14,3,Zhou2016,CLE PCA
821,0.60437185,0.70513606,329.0,1,1,14,3,Zhou2016,CLE PCA
822,0.557912,0.6369028,329.0,1,2,14,3,Zhou2016,CLE PCA
823,0.5806816,0.656687,285.0,2,0,14,3,Zhou2016,CLE PCA
824,0.60036725,0.556741,300.0,2,1,14,3,Zhou2016,CLE PCA
825,0.63626534,0.69588304,285.0,2,2,14,3,Zhou2016,CLE PCA
826,0.5966111,0.70826507,301.0,3,0,14,3,Zhou2016,CLE PCA
827,0.67597014,0.684005,300.0,3,1,14,3,Zhou2016,CLE PCA
828,0.6300598,0.70997334,301.0,3,2,14,3,Zhou2016,CLE PCA
829,0.57433313,0.56681776,300.0,4,0,14,3,Zhou2016,CLE PCA
830,0.5775723,0.6870117,285.0,4,1,14,3,Zhou2016,CLE PCA
831,0.59933734,0.71915317,285.0,4,2,14,3,Zhou2016,CLE PCA
832,0.55986935,4.888774,300.0,1,0,14,3,Zhou2016,GLE PCA
833,0.60545385,6.327238,329.0,1,1,14,3,Zhou2016,GLE PCA
834,0.557072,5.8784733,329.0,1,2,14,3,Zhou2016,GLE PCA
835,0.5806816,5.0333047,285.0,2,0,14,3,Zhou2016,GLE PCA
836,0.60038435,4.974395,300.0,2,1,14,3,Zhou2016,GLE PCA
837,0.6362576,4.609223,285.0,2,2,14,3,Zhou2016,GLE PCA
838,0.59339553,5.482602,301.0,3,0,14,3,Zhou2016,GLE PCA
839,0.67597014,5.270648,300.0,3,1,14,3,Zhou2016,GLE PCA
840,0.6281724,5.1536202,301.0,3,2,14,3,Zhou2016,GLE PCA
841,0.57435006,5.095738,300.0,4,0,14,3,Zhou2016,GLE PCA
842,0.57674265,4.911311,285.0,4,1,14,3,Zhou2016,GLE PCA
843,0.59933734,4.889229,285.0,4,2,14,3,Zhou2016,GLE PCA
